11/17/14,00:05:21,2076.962891
11/17/14,00:05:28,2097.739258
11/17/14,00:05:34,2076.962891
11/17/14,00:05:40,2138.842773
11/17/14,00:05:46,2076.962891
11/17/14,00:05:51,2060.566406
11/17/14,00:05:57,2101.669922
11/17/14,00:06:03,2076.962891
11/17/14,00:06:09,2138.842773
11/17/14,00:06:15,2076.962891
11/17/14,00:06:21,2163.662109
11/17/14,00:06:27,2085.273438
11/17/14,00:06:33,2085.273438
11/17/14,00:06:39,2147.265625
11/17/14,00:06:45,2076.962891
11/17/14,00:06:51,2138.842773
11/17/14,00:06:57,2060.566406
11/17/14,00:07:03,2122.446289
11/17/14,00:07:10,2076.962891
11/17/14,00:07:16,2138.842773
11/17/14,00:07:21,2060.566406
11/17/14,00:07:28,2076.962891
11/17/14,00:07:33,2138.842773
11/17/14,00:07:39,2076.962891
11/17/14,00:07:45,2138.842773
11/17/14,00:07:51,2097.739258
11/17/14,00:07:57,2035.747070
11/17/14,00:08:03,2035.747070
11/17/14,00:08:09,2138.842773
11/17/14,00:08:15,1431.323242
11/17/14,00:08:21,1467.597656
11/17/14,00:08:27,1464.172363
11/17/14,00:08:33,706.424561
11/17/14,00:08:39,1431.323242
11/17/14,00:08:46,1431.323242
11/17/14,00:08:52,1500.446777
11/17/14,00:08:58,686.911621
11/17/14,00:09:03,867.609863
11/17/14,00:09:09,867.609863
11/17/14,00:09:15,887.122803
11/17/14,00:09:21,891.250000
11/17/14,00:09:27,870.698242
11/17/14,00:09:33,870.698242
11/17/14,00:09:39,870.698242
11/17/14,00:09:45,867.609863
11/17/14,00:09:51,867.609863
11/17/14,00:09:57,878.924561
11/17/14,00:10:03,875.836182
11/17/14,00:10:09,891.250000
11/17/14,00:10:16,891.250000
11/17/14,00:10:22,887.122803
11/17/14,00:10:28,887.122803
11/17/14,00:10:33,887.122803
11/17/14,00:10:40,878.924561
11/17/14,00:10:45,867.609863
11/17/14,00:10:51,875.836182
11/17/14,00:10:57,875.836182
11/17/14,00:11:03,875.836182
11/17/14,00:11:09,887.122803
11/17/14,00:11:15,888.161621
11/17/14,00:11:21,2097.739258
11/17/14,00:11:27,2015.195312
11/17/14,00:11:33,1942.646484
11/17/14,00:11:39,1960.390625
11/17/14,00:11:46,1960.390625
11/17/14,00:11:52,1920.747070
11/17/14,00:11:58,1920.747070
11/17/14,00:12:04,1887.841797
11/17/14,00:12:10,1887.841797
11/17/14,00:12:15,1938.491211
11/17/14,00:12:21,1920.747070
11/17/14,00:12:27,1887.841797
11/17/14,00:12:33,1920.747070
11/17/14,00:12:39,1920.747070
11/17/14,00:12:45,1920.747070
11/17/14,00:12:51,1920.747070
11/17/14,00:12:57,1920.747070
11/17/14,00:13:03,1938.491211
11/17/14,00:13:09,1938.491211
11/17/14,00:13:15,1938.491211
11/17/14,00:13:22,1993.295898
11/17/14,00:13:28,2015.195312
11/17/14,00:13:34,2015.195312
11/17/14,00:13:40,1953.540039
11/17/14,00:13:45,1993.295898
11/17/14,00:13:52,1887.841797
11/17/14,00:13:57,1887.841797
11/17/14,00:14:03,1938.491211
11/17/14,00:14:09,1887.841797
11/17/14,00:14:15,1938.491211
11/17/14,00:14:21,1927.597656
11/17/14,00:14:27,1920.747070
11/17/14,00:14:33,1938.491211
11/17/14,00:14:39,1938.491211
11/17/14,00:14:45,1920.747070
11/17/14,00:14:52,1975.439453
11/17/14,00:14:58,1975.439453
11/17/14,00:15:04,1975.439453
11/17/14,00:15:10,1975.439453
11/17/14,00:15:16,1975.439453
11/17/14,00:15:22,1975.439453
11/17/14,00:15:27,1975.439453
11/17/14,00:15:33,1975.439453
11/17/14,00:15:39,1975.439453
11/17/14,00:15:45,1975.439453
11/17/14,00:15:51,1975.439453
11/17/14,00:15:57,1975.439453
11/17/14,00:16:03,1975.439453
11/17/14,00:16:09,1975.439453
11/17/14,00:16:15,1975.439453
11/17/14,00:16:21,1993.295898
11/17/14,00:16:28,1993.295898
11/17/14,00:16:34,2026.088867
11/17/14,00:16:40,2026.088867
11/17/14,00:16:46,2008.344727
11/17/14,00:16:52,2008.344727
11/17/14,00:16:57,2047.988281
11/17/14,00:17:04,2047.988281
11/17/14,00:17:09,2026.088867
11/17/14,00:17:15,1942.646484
11/17/14,00:17:21,1960.390625
11/17/14,00:17:27,1942.646484
11/17/14,00:17:33,1942.646484
11/17/14,00:17:39,1953.540039
11/17/14,00:17:45,1993.295898
11/17/14,00:17:51,2047.988281
11/17/14,00:17:58,2047.988281
11/17/14,00:18:04,2026.088867
11/17/14,00:18:10,1938.491211
11/17/14,00:18:16,1887.841797
11/17/14,00:18:22,1887.841797
11/17/14,00:18:28,1887.841797
11/17/14,00:18:34,1887.841797
11/17/14,00:18:39,1960.390625
11/17/14,00:18:45,1953.540039
11/17/14,00:18:51,1960.390625
11/17/14,00:18:57,1865.942383
11/17/14,00:19:03,1865.942383
11/17/14,00:19:09,1865.942383
11/17/14,00:19:15,1865.942383
11/17/14,00:19:21,1938.491211
11/17/14,00:19:28,1920.747070
11/17/14,00:19:34,1938.491211
11/17/14,00:19:40,1855.048828
11/17/14,00:19:46,1855.048828
11/17/14,00:19:52,1855.048828
11/17/14,00:19:58,1855.048828
11/17/14,00:20:04,1887.841797
11/17/14,00:20:09,1938.491211
11/17/14,00:20:16,1920.747070
11/17/14,00:20:21,1938.491211
11/17/14,00:20:27,1872.792969
11/17/14,00:20:33,1855.048828
11/17/14,00:20:39,1865.942383
11/17/14,00:20:45,1960.390625
11/17/14,00:20:51,1920.747070
11/17/14,00:20:57,1920.747070
11/17/14,00:21:04,1855.048828
11/17/14,00:21:10,1855.048828
11/17/14,00:21:16,1855.048828
11/17/14,00:21:22,1855.048828
11/17/14,00:21:28,1855.048828
11/17/14,00:21:34,1920.747070
11/17/14,00:21:40,1960.390625
11/17/14,00:21:46,1960.390625
11/17/14,00:21:51,1938.491211
11/17/14,00:21:57,1865.942383
11/17/14,00:22:03,1855.048828
11/17/14,00:22:09,1855.048828
11/17/14,00:22:15,1855.048828
11/17/14,00:22:21,1855.048828
11/17/14,00:22:27,1855.048828
11/17/14,00:22:34,1905.698242
11/17/14,00:22:40,1960.390625
11/17/14,00:22:46,1942.646484
11/17/14,00:22:52,1920.747070
11/17/14,00:22:58,1855.048828
11/17/14,00:23:04,1855.048828
11/17/14,00:23:10,1855.048828
11/17/14,00:23:16,1855.048828
11/17/14,00:23:21,1855.048828
11/17/14,00:23:28,1938.491211
11/17/14,00:23:33,1942.646484
11/17/14,00:23:39,1927.597656
11/17/14,00:23:45,1855.048828
11/17/14,00:23:51,1855.048828
11/17/14,00:23:57,1855.048828
11/17/14,00:24:03,1872.792969
11/17/14,00:24:10,1865.942383
11/17/14,00:24:16,1938.491211
11/17/14,00:24:22,1920.747070
11/17/14,00:24:28,1920.747070
11/17/14,00:24:34,1960.390625
11/17/14,00:24:40,1960.390625
11/17/14,00:24:46,1920.747070
11/17/14,00:24:52,1865.942383
11/17/14,00:24:58,1865.942383
11/17/14,00:25:03,1855.048828
11/17/14,00:25:09,1855.048828
11/17/14,00:25:15,1938.491211
11/17/14,00:25:21,1960.390625
11/17/14,00:25:27,1920.747070
11/17/14,00:25:33,1865.942383
11/17/14,00:25:46,1855.048828
11/17/14,00:25:52,1920.747070
11/17/14,00:25:58,1960.390625
11/17/14,00:26:04,1855.048828
11/17/14,00:26:10,1865.942383
11/17/14,00:26:16,1865.942383
11/17/14,00:26:22,1920.747070
11/17/14,00:26:28,1942.646484
11/17/14,00:26:33,1927.597656
11/17/14,00:26:40,1855.048828
11/17/14,00:26:45,1865.942383
11/17/14,00:26:51,1855.048828
11/17/14,00:26:57,1920.747070
11/17/14,00:27:03,1953.540039
11/17/14,00:27:10,1942.646484
11/17/14,00:27:16,1960.390625
11/17/14,00:27:22,1905.698242
11/17/14,00:27:28,1905.698242
11/17/14,00:27:34,1905.698242
11/17/14,00:27:40,1905.698242
11/17/14,00:27:46,1942.646484
11/17/14,00:27:52,1953.540039
11/17/14,00:27:58,1920.747070
11/17/14,00:28:04,1865.942383
11/17/14,00:28:10,1905.698242
11/17/14,00:28:15,1905.698242
11/17/14,00:28:21,1905.698242
11/17/14,00:28:27,1942.646484
11/17/14,00:28:33,1953.540039
11/17/14,00:28:39,1942.646484
11/17/14,00:28:46,1887.841797
11/17/14,00:28:52,1905.698242
11/17/14,00:28:58,1865.942383
11/17/14,00:29:04,1905.698242
11/17/14,00:29:10,1905.698242
11/17/14,00:29:16,1905.698242
11/17/14,00:29:22,1865.942383
11/17/14,00:29:28,1960.390625
11/17/14,00:29:34,1942.646484
11/17/14,00:29:40,1887.841797
11/17/14,00:29:45,1887.841797
11/17/14,00:29:52,1905.698242
11/17/14,00:29:57,1905.698242
11/17/14,00:30:03,1942.646484
11/17/14,00:30:09,1953.540039
11/17/14,00:30:16,1905.698242
11/17/14,00:30:22,1865.942383
11/17/14,00:30:28,1865.942383
11/17/14,00:30:34,1865.942383
11/17/14,00:30:40,1942.646484
11/17/14,00:30:46,1960.390625
11/17/14,00:30:52,1905.698242
11/17/14,00:30:58,1865.942383
11/17/14,00:31:04,1865.942383
11/17/14,00:31:10,1942.646484
11/17/14,00:31:16,1960.390625
11/17/14,00:31:22,1905.698242
11/17/14,00:31:27,1905.698242
11/17/14,00:31:33,1887.841797
11/17/14,00:31:39,1920.747070
11/17/14,00:31:45,1953.540039
11/17/14,00:31:52,1953.540039
11/17/14,00:31:58,1960.390625
11/17/14,00:32:04,1938.491211
11/17/14,00:32:10,1905.698242
11/17/14,00:32:16,1905.698242
11/17/14,00:32:22,1905.698242
11/17/14,00:32:28,1905.698242
11/17/14,00:32:34,1905.698242
11/17/14,00:32:40,1905.698242
11/17/14,00:32:46,1960.390625
11/17/14,00:32:52,1993.295898
11/17/14,00:32:58,1942.646484
11/17/14,00:33:04,1905.698242
11/17/14,00:33:09,1905.698242
11/17/14,00:33:15,1905.698242
11/17/14,00:33:22,1905.698242
11/17/14,00:33:28,1905.698242
11/17/14,00:33:34,1960.390625
11/17/14,00:33:40,1942.646484
11/17/14,00:33:46,1942.646484
11/17/14,00:33:52,1953.540039
11/17/14,00:33:58,1865.942383
11/17/14,00:34:04,1865.942383
11/17/14,00:34:10,1865.942383
11/17/14,00:34:16,1942.646484
11/17/14,00:34:22,1953.540039
11/17/14,00:34:28,1938.491211
11/17/14,00:34:34,1905.698242
11/17/14,00:34:39,1905.698242
11/17/14,00:34:46,1905.698242
11/17/14,00:34:52,1865.942383
11/17/14,00:34:58,1865.942383
11/17/14,00:35:04,1905.698242
11/17/14,00:35:10,1942.646484
11/17/14,00:35:16,1942.646484
11/17/14,00:35:22,1905.698242
11/17/14,00:35:28,1865.942383
11/17/14,00:35:34,1905.698242
11/17/14,00:35:40,1953.540039
11/17/14,00:35:46,1920.747070
11/17/14,00:35:52,1905.698242
11/17/14,00:35:58,1905.698242
11/17/14,00:36:04,1905.698242
11/17/14,00:36:10,1942.646484
11/17/14,00:36:16,1920.747070
11/17/14,00:36:21,1905.698242
11/17/14,00:36:28,1887.841797
11/17/14,00:36:34,1905.698242
11/17/14,00:36:40,1942.646484
11/17/14,00:36:46,1942.646484
11/17/14,00:36:52,1960.390625
11/17/14,00:36:58,1865.942383
11/17/14,00:37:04,1905.698242
11/17/14,00:37:10,1887.841797
11/17/14,00:37:16,1927.597656
11/17/14,00:37:22,1942.646484
11/17/14,00:37:28,1993.295898
11/17/14,00:37:34,1993.295898
11/17/14,00:37:40,1938.491211
11/17/14,00:37:46,1905.698242
11/17/14,00:37:51,1905.698242
11/17/14,00:37:58,1905.698242
11/17/14,00:38:04,1942.646484
11/17/14,00:38:10,1953.540039
11/17/14,00:38:16,1938.491211
11/17/14,00:38:22,1865.942383
11/17/14,00:38:28,1905.698242
11/17/14,00:38:34,1887.841797
11/17/14,00:38:40,1953.540039
11/17/14,00:38:46,1953.540039
11/17/14,00:38:52,1887.841797
11/17/14,00:38:58,1905.698242
11/17/14,00:39:04,1865.942383
11/17/14,00:39:10,1942.646484
11/17/14,00:39:16,1953.540039
11/17/14,00:39:22,1887.841797
11/17/14,00:39:28,1887.841797
11/17/14,00:39:34,1905.698242
11/17/14,00:39:40,1905.698242
11/17/14,00:39:46,1953.540039
11/17/14,00:39:52,1938.491211
11/17/14,00:39:58,1887.841797
11/17/14,00:40:04,1887.841797
11/17/14,00:40:10,1942.646484
11/17/14,00:40:16,1942.646484
11/17/14,00:40:22,1887.841797
11/17/14,00:40:28,1887.841797
11/17/14,00:40:34,1993.295898
11/17/14,00:40:40,1942.646484
11/17/14,00:40:46,1865.942383
11/17/14,00:40:52,1905.698242
11/17/14,00:40:58,1887.841797
11/17/14,00:41:04,1953.540039
11/17/14,00:41:10,1865.942383
11/17/14,00:41:16,1905.698242
11/17/14,00:41:22,1887.841797
11/17/14,00:41:28,1953.540039
11/17/14,00:41:34,1927.597656
11/17/14,00:41:40,1865.942383
11/17/14,00:41:46,1887.841797
11/17/14,00:41:52,1953.540039
11/17/14,00:41:58,1905.698242
11/17/14,00:42:04,1905.698242
11/17/14,00:42:10,1942.646484
11/17/14,00:42:16,1953.540039
11/17/14,00:42:22,1887.841797
11/17/14,00:42:28,1960.390625
11/17/14,00:42:34,1993.295898
11/17/14,00:42:40,1905.698242
11/17/14,00:42:46,1865.942383
11/17/14,00:42:52,1975.439453
11/17/14,00:42:58,1865.942383
11/17/14,00:43:04,1865.942383
11/17/14,00:43:10,1960.390625
11/17/14,00:43:16,1960.390625
11/17/14,00:43:22,1865.942383
11/17/14,00:43:28,1920.747070
11/17/14,00:43:34,1938.491211
11/17/14,00:43:40,1865.942383
11/17/14,00:43:46,1942.646484
11/17/14,00:43:52,1887.841797
11/17/14,00:43:58,1942.646484
11/17/14,00:44:04,1942.646484
11/17/14,00:44:10,2047.988281
11/17/14,00:44:16,2030.244141
11/17/14,00:44:22,2015.195312
11/17/14,00:44:28,1993.295898
11/17/14,00:44:34,1953.540039
11/17/14,00:44:40,2047.988281
11/17/14,00:44:46,2047.988281
11/17/14,00:44:52,1953.540039
11/17/14,00:44:58,1942.646484
11/17/14,00:45:04,1953.540039
11/17/14,00:45:10,2030.244141
11/17/14,00:45:16,1942.646484
11/17/14,00:45:22,1993.295898
11/17/14,00:45:28,2047.988281
11/17/14,00:45:34,2008.344727
11/17/14,00:45:40,1953.540039
11/17/14,00:45:46,1993.295898
11/17/14,00:45:52,2047.988281
11/17/14,00:45:58,1942.646484
11/17/14,00:46:04,1953.540039
11/17/14,00:46:10,2008.344727
11/17/14,00:46:16,2008.344727
11/17/14,00:46:22,1942.646484
11/17/14,00:46:28,1942.646484
11/17/14,00:46:34,2030.244141
11/17/14,00:46:40,1960.390625
11/17/14,00:46:46,2047.988281
11/17/14,00:46:52,1942.646484
11/17/14,00:46:58,1960.390625
11/17/14,00:47:04,2047.988281
11/17/14,00:47:10,1942.646484
11/17/14,00:47:16,2030.244141
11/17/14,00:47:22,1942.646484
11/17/14,00:47:28,2026.088867
11/17/14,00:47:34,2008.344727
11/17/14,00:47:40,1993.295898
11/17/14,00:47:46,2080.893555
11/17/14,00:47:52,1942.646484
11/17/14,00:47:58,1953.540039
11/17/14,00:48:04,2047.988281
11/17/14,00:48:10,1942.646484
11/17/14,00:48:16,2070.000000
11/17/14,00:48:22,2026.088867
11/17/14,00:48:28,2008.344727
11/17/14,00:48:34,1990.263672
11/17/14,00:48:40,2026.088867
11/17/14,00:48:46,1973.867188
11/17/14,00:48:52,2030.244141
11/17/14,00:48:58,2047.988281
11/17/14,00:49:04,2014.970703
11/17/14,00:49:10,2026.088867
11/17/14,00:49:16,1973.867188
11/17/14,00:49:22,2008.344727
11/17/14,00:49:28,2026.088867
11/17/14,00:49:34,2014.970703
11/17/14,00:49:40,2026.088867
